floor,A_nbb_ind,B_nbb_ind,C_nbb_ind,D_nbb_ind,E_nbb_ind,H_nbb_ind,I_nbb_ind,J_nbb_ind,M_nbb_ind,N_nbb_ind,P_nbb_ind,Q_nbb_ind,T_nbb_ind,W_nbb_ind,X_nbb_ind,Z_nbb_ind,A_nbo_ind,B_nbo_ind,C_nbo_ind,D_nbo_ind,E_nbo_ind,H_nbo_ind,I_nbo_ind,J_nbo_ind,M_nbo_ind,N_nbo_ind,P_nbo_ind,Q_nbo_ind,T_nbo_ind,W_nbo_ind,X_nbo_ind,Z_nbo_ind
1970-01-01T09:40:00.000000,0.2939376166666667,0.43196423333333334,0.18277885,0.3609783833333333,0.2873798166666667,0.017076816666666668,0.2799693166666667,0.0641809,0.53916775,0.7190651166666666,0.5848633,0.6003804166666666,0.5550289833333333,0.07398723333333333,0.22706001666666667,0.61135545,0.2927717833333333,0.6555908,0.20087416666666666,0.39107268333333334,0.5758881,0.02719575,0.16961668333333332,0.45863318333333336,0.5794211166666666,0.7214766833333334,0.5875486166666667,0.6898957666666666,0.6391020333333334,0.14699031666666668,0.12621435,0.6601650666666666
1970-01-01T09:41:00.000000,0.3738039833333333,0.15093671666666666,0.26950535,0.44177555,0.40023745,0.016294416666666665,0.3550566666666667,0.07113695,0.5629902666666666,0.7405814166666667,0.6944586666666667,0.68057025,0.6471722,0.22157203333333333,0.3592871,0.7080416666666667,0.29944805,0.6078961666666667,0.18666523333333335,0.39044018333333336,0.5625724333333333,0.00426485,0.2620214166666667,0.38276295,0.5955304333333333,0.7821788666666667,0.6371342833333333,0.5829013333333334,0.6572245666666666,0.14878951666666668,0.24466288333333333,0.6575299833333333
1970-01-01T09:42:00.000000,0.35198026666666665,0.49641155,0.11784636666666666,0.20566725,0.35445561666666664,0.008180883333333333,0.08544598333333334,0.2399708,0.5285986166666666,0.7478508833333334,0.7303833833333333,0.7210723166666667,0.7909467833333333,0.13179346666666666,0.05201568333333333,0.7543749333333334,0.37390345,0.5148858166666667,0.27199321666666665,0.58215655,0.5129812333333333,0.017943666666666667,0.51248235,0.12863516666666666,0.6333834,0.7046021833333334,0.6668540333333334,0.6960479333333334,0.6641908333333333,0.19905265,0.47701061666666666,0.6748206666666666
1970-01-01T09:43:00.000000,0.36914635,0.4251668,0.10167713333333334,0.22108848333333334,0.19728966666666667,0.0006326,0.12117423333333334,0.07076918333333333,0.7023080333333334,0.8487119833333333,0.8007015666666667,0.8008717166666667,0.8333896833333333,0.07554663333333334,0.07336235,0.8277099166666667,0.26819488333333336,0.37359285,0.29831061666666664,0.4174584,0.46905215,0.01550695,0.27142735,0.29960901666666667,0.43653471666666666,0.6840773,0.5486950833333334,0.5164309333333333,0.5569260166666666,0.2482638,0.2317916,0.5225220166666666
1970-01-01T09:44:00.000000,0.49853071666666665,0.6211849,0.21620391666666666,0.44230016666666666,0.4977018833333333,0.030464333333333333,0.2827626,0.4465604166666667,0.73783305,0.8587975666666666,0.7490069333333333,0.72080205,0.7744162333333333,0.1771224,0.24711463333333333,0.7386328833333333,0.24308191666666668,0.39450746666666664,0.37550865,0.2934840166666667,0.3768090333333333,0.018567533333333334,0.2725872166666667,0.18372728333333332,0.4109297333333333,0.7298368,0.605137,0.5724319166666667,0.6327126666666667,0.19728771666666667,0.25376385,0.6939651333333333
1970-01-01T09:45:00.000000,0.39968075,0.31105553333333336,0.26978366666666664,0.38533233333333333,0.3833836666666667,0.052714816666666664,0.29175246666666665,0.19432125,0.40768571666666664,0.7275890666666667,0.5192168833333334,0.60857045,0.5284551666666667,0.20189113333333333,0.269667,0.6000740166666667,0.2798102,0.5437563333333333,0.2867819,0.25846095,0.5050382833333333,0.08129128333333334,0.1915794,0.4091247333333333,0.5592714666666667,0.7580284,0.66873485,0.5773480166666667,0.6899989666666667,0.2592287833333333,0.1043295,0.6420413666666667
1970-01-01T09:46:00.000000,0.5126507833333334,0.4741598,0.23795983333333334,0.53359935,0.5151771,0.022991433333333332,0.4503036,0.2119152,0.5227997,0.7584986333333333,0.6936070166666667,0.7213851333333333,0.6902502333333334,0.14605605,0.41950886666666665,0.7345750166666667,0.23934546666666667,0.5000362333333334,0.29532671666666666,0.31870261666666666,0.23850825,0.0441602,0.24669395,0.21920876666666667,0.5621810833333334,0.8622401666666667,0.7287188166666667,0.6687732833333333,0.73544005,0.13240656666666667,0.21127485,0.77385145
1970-01-01T09:47:00.000000,0.5159336333333333,0.5366528166666666,0.27740391666666664,0.47184081666666666,0.48794681666666667,0.0039618,0.37727836666666664,0.21295853333333334,0.5728913,0.7145800833333333,0.6066724833333333,0.79793225,0.6599435833333334,0.21437375,0.37619641666666664,0.7501168833333334,0.24117491666666666,0.3177694,0.4474941333333333,0.2708355666666667,0.24041723333333334,0.0063127,0.20861805,0.07141581666666667,0.36424321666666665,0.7944525666666666,0.7205432333333334,0.7591605333333333,0.6842318166666667,0.13840943333333333,0.19380425,0.7782383166666667
1970-01-01T09:48:00.000000,0.5164477666666667,0.5430009333333333,0.24688238333333334,0.40336536666666667,0.34598491666666664,0.008046633333333334,0.32766405,0.1623384,0.6690239833333333,0.8491504333333333,0.7891911833333334,0.7998018166666667,0.78706385,0.1926163,0.28080968333333334,0.8006803833333334,0.4665468,0.5167208,0.4255416166666667,0.5833794833333333,0.53933805,0.030865883333333333,0.4822578,0.28603073333333334,0.6126944666666667,0.7629648333333333,0.6531945,0.6205144833333334,0.67153285,0.1912461,0.4530125,0.6901246166666667
1970-01-01T09:49:00.000000,0.53957735,0.5954165666666666,0.227487,0.53768825,0.4010427166666667,0.002318133333333333,0.3816714,0.1469951,0.6605948,0.7425384,0.6657170833333333,0.7028234833333333,0.6701466,0.1066365,0.3245153,0.7385015833333334,0.3971270333333333,0.3985231,0.34552485,0.52129025,0.4227327166666667,0.01109805,0.47002438333333335,0.13182381666666668,0.5217682833333334,0.8007790833333334,0.7364531833333333,0.7472000166666667,0.735715,0.17712951666666665,0.3977514,0.8099843166666667
1970-01-01T09:50:00.000000,0.39732991666666667,0.3765383666666667,0.31177371666666664,0.5679758166666666,0.4581636666666667,0.01212385,0.45552481666666667,0.20249366666666666,0.5781925833333333,0.78928025,0.6908799666666666,0.6408234833333334,0.6696608,0.21387795,0.40841473333333334,0.6722747666666666,0.3561191,0.3322166833333333,0.35608385,0.44887693333333334,0.37003196666666666,0.021088633333333332,0.3272177333333333,0.07005138333333333,0.4624179,0.8000177,0.74425615,0.7484438,0.7430013833333333,0.14902751666666667,0.3139084,0.7960918833333334
1970-01-01T09:51:00.000000,0.47297191666666666,0.7520533666666667,0.3789922666666667,0.6856004666666666,0.55558875,0.0021246666666666666,0.5799182166666667,0.18279478333333332,0.7956011666666667,0.8365507166666667,0.7815687166666667,0.7902680666666667,0.8106276,0.2330343,0.4895808,0.8555949333333334,0.24315575,0.30100768333333333,0.34446703333333334,0.34159011666666667,0.3169597333333333,0.0009623833333333333,0.23933355,0.14555498333333333,0.3572212,0.9002892833333334,0.7863298,0.7983411,0.80485565,0.06014881666666667,0.18770358333333334,0.8018330833333334
1970-01-01T09:52:00.000000,0.4645047,0.44812691666666665,0.32841801666666665,0.57164875,0.5136959,0.00645635,0.4892664666666667,0.1541332,0.5710805666666666,0.67339565,0.7247141833333334,0.6731936666666667,0.6097576,0.23352958333333335,0.46450705,0.8386896833333334,0.3554897,0.5595280666666667,0.31927513333333335,0.3752855333333333,0.3503507166666667,0.0052429166666666666,0.30055055,0.09422608333333334,0.6154267166666667,0.7679558333333333,0.7144812,0.7206158666666667,0.7129749166666667,0.19731628333333334,0.2932129333333333,0.7295936166666667
1970-01-01T09:53:00.000000,0.5041630166666666,0.5843955833333333,0.3501125,0.57326935,0.5381857833333333,0.04597595,0.4815015166666667,0.25613726666666664,0.5913161,0.7561176166666667,0.7487737166666667,0.69093735,0.6638148666666667,0.2612593833333333,0.45759643333333333,0.7598740833333333,0.3649143166666667,0.5697231666666667,0.08594033333333333,0.022166716666666666,0.23907376666666666,0.01284465,0.07864783333333333,0.107508,0.6095668666666667,0.7890294166666667,0.7446834166666667,0.7915222,0.7257656,0.06731468333333333,0.09938503333333333,0.8173592166666667
1970-01-01T09:54:00.000000,0.56089655,0.5301644666666666,0.2983405333333333,0.518192,0.42758256666666666,0.0008692666666666667,0.3911878166666667,0.23185601666666666,0.4604762,0.68083525,0.66776955,0.8244995833333333,0.64095115,0.23985326666666668,0.34236653333333333,0.6975100333333333,0.3740029,0.7003813,0.11234953333333333,0.01938355,0.13193381666666668,0.011700133333333333,0.08563988333333333,0.06504216666666666,0.7230179,0.8618051166666667,0.8705446,0.8454852333333334,0.8086556333333333,0.09203715,0.13200513333333333,0.8741187666666667
1970-01-01T09:55:00.000000,0.5673648166666667,0.5681090333333333,0.32418805,0.6370197833333333,0.5104411166666667,0.00033663333333333335,0.52091655,0.18277571666666667,0.67421905,0.7486716,0.68190405,0.7632170166666666,0.6896439166666667,0.2807944333333333,0.4472373333333333,0.8245638833333333,0.41266455,0.6535799833333333,0.14509271666666668,0.24554175,0.47041341666666664,0.009572783333333333,0.22917935,0.28277121666666666,0.6891537166666667,0.8703501666666666,0.8417885,0.8528468166666666,0.7988437333333334,0.08272026666666667,0.23026343333333332,0.8692336166666667
1970-01-01T09:56:00.000000,0.6493571833333334,0.6398289666666667,0.39923818333333333,0.7028261333333333,0.6237177166666666,0.00071685,0.5561516833333333,0.28075801666666667,0.6073885666666666,0.88154225,0.8380466666666667,0.7725468333333333,0.8020701333333333,0.32499605,0.54741655,0.8020156333333334,0.26999028333333336,0.5585810666666666,0.21883485,0.0489612,0.1928125,0.0048914833333333334,0.09727208333333333,0.08331911666666666,0.5866230833333334,0.83239865,0.81771755,0.80663085,0.7893422166666667,0.06578051666666666,0.14235573333333335,0.8828082666666667
1970-01-01T09:57:00.000000,0.4598860166666667,0.51836635,0.2764671,0.53336585,0.45481015,0.07627186666666666,0.41330855,0.1284809,0.5363967333333334,0.79719945,0.6205757833333333,0.59237405,0.6777033,0.22785643333333333,0.38441996666666667,0.751362,0.40086653333333333,0.62414875,0.17359101666666665,0.15857978333333334,0.29270965,0.012919466666666667,0.10729086666666666,0.17428386666666668,0.6525945166666667,0.8354811,0.7436183166666667,0.7441491666666666,0.7362226,0.08977166666666667,0.14928298333333334,0.83432755
1970-01-01T09:58:00.000000,0.5915484333333333,0.5884963333333333,0.29327601666666664,0.5723148833333334,0.5548111666666666,0.00036846666666666666,0.49431508333333335,0.26991281666666667,0.6498189333333333,0.8604562,0.7463432833333333,0.7325462833333334,0.7646288166666667,0.25290925,0.4417935666666667,0.82208305,0.41003423333333333,0.5396623833333334,0.3225644833333333,0.44119565,0.4473809833333333,0.04322153333333333,0.3616759333333333,0.17510461666666666,0.6280697833333333,0.8218135833333333,0.7400162,0.7592329666666666,0.6977922666666667,0.19265273333333333,0.333185,0.8722432166666667
1970-01-01T09:59:00.000000,0.5142106833333333,0.3666500833333333,0.3174967166666667,0.6080668833333334,0.4300362166666667,0.003108866666666667,0.42542223333333334,0.04661955,0.46556926666666665,0.8181042166666667,0.7338335333333333,0.6983139666666667,0.7307091333333333,0.30941025,0.41088908333333335,0.80288855,0.45316925,0.21399701666666668,0.4725884166666667,0.48070321666666666,0.44467016666666664,0.016239766666666666,0.43106093333333334,0.13494515,0.45467825,0.84062035,0.69036685,0.6339751666666666,0.6112763166666667,0.39555455,0.38521073333333333,0.7392418
1970-01-01T10:00:00.000000,0.4250398166666667,0.34119245,0.26143175,0.5267768,0.41485816666666664,0.07439813333333334,0.4391107166666667,0.04034625,0.509725,0.6441250833333333,0.5788794,0.6187241833333333,0.6201148666666667,0.23567426666666666,0.3852642,0.7229790333333334,0.31139798333333335,0.28724525,0.16563756666666668,0.3533676333333333,0.30035113333333335,0.03737873333333333,0.28672423333333336,0.10467481666666667,0.33811423333333335,0.5945873833333334,0.5811644166666666,0.5775741666666667,0.5648203666666667,0.15033396666666668,0.2909118666666667,0.6310110666666666
1970-01-01T10:01:00.000000,0.53504615,0.6341152333333333,0.36708076666666667,0.5938252166666667,0.5874668333333334,0.0010132833333333334,0.5463277333333333,0.24154191666666666,0.70028415,0.7475002166666667,0.7556502166666667,0.7860522,0.7298109,0.2793254666666667,0.48482776666666666,0.7437507,0.5363469666666667,0.43493258333333334,0.29748236666666666,0.5852417333333333,0.5941313666666667,0.12681928333333334,0.49631871666666666,0.4055573333333333,0.6129552166666666,0.8172788333333333,0.6960486,0.6788543,0.70137975,0.32518566666666665,0.5203374833333333,0.7302832166666666
1970-01-01T10:02:00.000000,0.5782288166666667,0.7588972333333334,0.32299495,0.6974987833333334,0.6197889833333333,0.0015191666666666667,0.5416326166666666,0.45830308333333336,0.79473815,0.8698647333333334,0.7904446666666667,0.7818428833333333,0.8232414166666666,0.25136721666666667,0.47915963333333333,0.8879647166666667,0.3669672,0.5937724833333333,0.23371285,0.41000506666666664,0.41474493333333334,0.04304148333333333,0.3195305666666667,0.25993306666666666,0.62970705,0.7737021833333333,0.6948626333333333,0.6956377666666667,0.6963248333333333,0.1913866,0.3211824,0.7694274166666667
1970-01-01T10:03:00.000000,0.60520905,0.7284399,0.30596096666666667,0.63558465,0.5841259,0.0029858,0.4027906666666667,0.39584345,0.7325014166666667,0.8502809833333334,0.7638993166666667,0.7168761333333333,0.7562316666666666,0.22502415,0.40332635,0.7321793,0.21975608333333332,0.19595546666666666,0.14596303333333333,0.27399738333333334,0.26335215,0.009629016666666667,0.2127483,0.013046,0.34167043333333336,0.7478111833333333,0.63318585,0.6183944,0.5818127666666667,0.09683068333333333,0.2061625,0.7425791
1970-01-01T10:04:00.000000,0.50526775,0.39269848333333335,0.29055068333333334,0.4199302,0.44801185,0.00228335,0.35132078333333333,0.22054683333333333,0.5494607833333334,0.7765659833333334,0.75150585,0.7717879833333333,0.7558423,0.18268033333333333,0.34014275,0.7397586666666667,0.3525501166666667,0.4506512833333333,0.2988042,0.48073841666666667,0.4366249,0.0060308666666666665,0.39777375,0.10256763333333334,0.5406621833333334,0.6815853666666667,0.70341355,0.7203947333333334,0.6310910666666667,0.20299535,0.39045793333333334,0.6951892
1970-01-01T10:05:00.000000,0.5324140166666667,0.34365006666666664,0.31221968333333333,0.43245806666666664,0.3280186333333333,0.0012422,0.31149958333333333,0.029409716666666665,0.6609987166666667,0.8554926166666666,0.8753969333333333,0.8134440333333334,0.8311951333333333,0.15704765,0.27975116666666666,0.87993435,0.40481048333333336,0.6670329666666667,0.3514607166666667,0.56808155,0.47680615,0.0036494833333333334,0.48014816666666665,0.18649943333333333,0.7065920333333333,0.8425409,0.6956765333333333,0.7568697666666667,0.73742625,0.14751838333333334,0.4486335,0.7731122666666667
1970-01-01T10:06:00.000000,0.46077956666666664,0.5547744166666667,0.22156016666666667,0.45069328333333336,0.5825082833333334,0.004099766666666667,0.3721178666666667,0.32523073333333335,0.6482458,0.7778246166666667,0.6733663166666667,0.6962329833333334,0.7384388666666667,0.2718198,0.31902763333333334,0.7201007333333334,0.19294516666666667,0.28286528333333333,0.16581893333333333,0.45409005,0.3252917166666667,0.00232095,0.18912646666666666,0.13160291666666668,0.39384711666666666,0.6762110333333333,0.5700184833333334,0.6013293166666667,0.56363795,0.08347578333333333,0.16717701666666668,0.6277418666666666
1970-01-01T10:07:00.000000,0.46502435,0.41524286666666665,0.3434616,0.6329842,0.5896681,0.0051277,0.5474352833333334,0.16215613333333334,0.68830555,0.8156615,0.76273215,0.7653001,0.7738410666666666,0.21209485,0.49700225,0.8058224666666667,0.2478844,0.47470635,0.26298218333333334,0.35671813333333335,0.28748308333333333,0.0003451666666666667,0.25099126666666666,0.15093618333333333,0.5641661666666666,0.7338283166666667,0.68006985,0.6829762,0.6885591833333333,0.08876445,0.22645051666666666,0.7473955166666667
1970-01-01T10:08:00.000000,0.5867986,0.5386356833333333,0.43236528333333335,0.7049764,0.6048748166666666,0.007149,0.6066921,0.19630758333333334,0.7725881,0.8828616333333333,0.8127127,0.8335842,0.8603405,0.2718991666666667,0.5079443166666666,0.8155663,0.37141383333333333,0.44459745,0.2915097,0.48812585,0.42326615,0.00056825,0.37372293333333334,0.13629333333333332,0.5594454833333333,0.8155924333333333,0.6998233833333334,0.6933411666666667,0.7083583,0.1719429,0.35308375,0.7348727333333334
1970-01-01T10:09:00.000000,0.5032425,0.5445969333333334,0.33370948333333333,0.6651206666666667,0.53525515,0.00168545,0.5775403666666666,0.1017656,0.7039804666666667,0.8072937833333333,0.8013867166666667,0.7886157,0.7823083,0.21288305,0.48959248333333333,0.8513953333333333,0.2525279166666667,0.3435228,0.30917361666666665,0.41332858333333333,0.38385,0.0061845,0.3000336333333333,0.15277676666666667,0.44620133333333334,0.7476090166666667,0.6534872833333333,0.7040160666666667,0.67767305,0.08880833333333334,0.26503298333333336,0.7550974666666667
1970-01-01T10:10:00.000000,0.4704957833333333,0.46518318333333336,0.32874205,0.6479297833333333,0.49243563333333334,0.00298405,0.5230652666666666,0.06074181666666666,0.6881411,0.7738450666666666,0.8150037833333333,0.7571766166666667,0.7257567833333334,0.24172955,0.44333065,0.8749696833333334,0.21339685,0.3470384833333333,0.32053091666666667,0.31532306666666665,0.2850004,0.001281,0.25301093333333335,0.020741616666666667,0.48746083333333334,0.8692921333333333,0.7712906666666667,0.7229778,0.7223068666666667,0.06535061666666667,0.21694468333333333,0.80190545
1970-01-01T10:11:00.000000,0.3772550666666667,0.3716369333333333,0.29857286666666666,0.46113968333333333,0.4899876,0.0011371833333333333,0.38556308333333333,0.3230546,0.6357464833333333,0.7639507666666666,0.7350858333333333,0.7420866166666666,0.7643508,0.14428911666666666,0.31941671666666666,0.8415334666666666,0.44586535,0.24559431666666667,0.3892017,0.4549763333333333,0.42663751666666666,0.0027861833333333334,0.38693931666666664,0.035744616666666666,0.45238456666666665,0.7357049333333333,0.6816026166666667,0.68711375,0.6054290666666666,0.20168435,0.33203183333333336,0.6863787833333334
1970-01-01T10:12:00.000000,0.2926344,0.2737661,0.36652128333333334,0.37474645,0.37931183333333335,0.00136985,0.30563493333333336,0.18644035,0.4200659333333333,0.6081804833333333,0.4501368,0.53255085,0.4521422,0.12976685,0.29289323333333334,0.6282248833333334,0.30497663333333336,0.40084445,0.15010405,0.24356661666666668,0.19053845,0.00233345,0.17559486666666665,0.054527483333333335,0.46495163333333334,0.81741495,0.7428016,0.7392494333333334,0.7252170666666666,0.05034945,0.15641456666666667,0.8057689
1970-01-01T10:13:00.000000,0.20513548333333334,0.2614097166666667,0.25596658333333333,0.3335837,0.22590741666666667,0.0002229,0.22524243333333333,0.42642173333333333,0.4067354833333333,0.5948442,0.539627,0.5354398,0.5192708666666667,0.10965526666666667,0.18942655,0.63887845,0.42000458333333335,0.3990803666666667,0.15764196666666666,0.42089766666666667,0.4436996166666667,0.00272165,0.2512139333333333,0.14503131666666666,0.5028427,0.8425730333333333,0.7086885,0.8274995666666667,0.7163640833333333,0.16130016666666666,0.24738783333333333,0.7669190833333334
1970-01-01T10:14:00.000000,0.3831608833333333,0.24794563333333333,0.32119085,0.4722554666666667,0.4332513666666667,0.01492415,0.34012861666666666,0.29658121666666665,0.4478732,0.69738075,0.61937735,0.7485859333333333,0.6088657166666667,0.18612988333333333,0.3420733166666667,0.6826240166666667,0.24461105,0.42215586666666666,0.19007491666666668,0.18796695,0.2886679166666667,0.023287883333333332,0.109207,0.18088953333333332,0.40228923333333333,0.60878405,0.46290718333333336,0.6115986333333333,0.5106248166666667,0.06575805,0.1095637,0.7361361833333333
1970-01-01T10:15:00.000000,0.5046061666666667,0.45442251666666666,0.49272763333333336,0.4889659,0.5675079333333334,0.02625275,0.3990808,0.38924331666666667,0.5225517166666667,0.6695252666666667,0.6505606,0.6709695666666666,0.6007336666666667,0.27653811666666667,0.4427283833333333,0.8258301,0.3074789666666667,0.43479591666666667,0.2815518833333333,0.1623086,0.48097426666666665,0.05693896666666667,0.0978918,0.2539174166666667,0.41515081666666664,0.76100815,0.5495265,0.62486205,0.5001642333333334,0.048846633333333334,0.14923396666666666,0.7427060666666667
1970-01-01T10:16:00.000000,0.4001517,0.5262565166666666,0.26900098333333333,0.40008143333333335,0.52823,0.0006326,0.2956862333333333,0.4324384333333333,0.62969075,0.74077235,0.6756122666666666,0.6779373166666667,0.6634284666666667,0.11646048333333334,0.3052775166666667,0.74704185,0.4529265333333333,0.6665274166666667,0.36991871666666665,0.44810305,0.5334622,0.009281966666666667,0.3515058833333333,0.33889736666666664,0.7193335666666667,0.8334918666666666,0.6962517333333333,0.7362587666666667,0.73621145,0.16391951666666665,0.4260022333333333,0.7587724666666666
1970-01-01T10:17:00.000000,0.25266675,0.4974294166666667,0.18724093333333333,0.3318390666666667,0.4468860666666667,0.09327655,0.0832793,0.38579535,0.49188211666666665,0.6566550166666667,0.49117516666666666,0.6268689333333334,0.5019480166666667,0.032470033333333335,0.10209641666666666,0.5533878,0.32445938333333335,0.36809265,0.21318411666666667,0.2703218666666667,0.29099255,0.0072854,0.18357611666666668,0.17466303333333333,0.4406469333333333,0.6659779833333334,0.4395166833333333,0.512992,0.3806722833333333,0.11158963333333333,0.20030301666666667,0.6374680333333334
1970-01-01T10:18:00.000000,0.28506878333333335,0.35132026666666666,0.3790268,0.3880513,0.36010825,0.11341888333333333,0.24581098333333334,0.35343195,0.4439403,0.5015687,0.5699065333333333,0.7446076833333334,0.5525306666666666,0.20324531666666668,0.1957989,0.7550030333333333,0.29191928333333333,0.3830478333333333,0.2695512,0.1408372,0.3275622,0.0005307666666666666,0.012700716666666667,0.3153152833333333,0.4146751,0.4669800666666667,0.3492327333333333,0.6965912166666667,0.4378904,0.015029083333333334,0.06728875,0.4877319
